age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,Customer_ID,Transaction_Date,Transaction_Amount,Subscription_Status
41,services,married,secondary,no,1027,yes,no,unknown,2,jun,53,2,-1,0,unknown,no,8108,2023-06-06,56.58,no
41,services,married,secondary,no,1027,yes,no,unknown,2,jun,53,2,-1,0,unknown,no,8108,2023-05-23,78.2,no
30,blue-collar,married,secondary,no,579,yes,yes,unknown,2,jun,381,2,-1,0,unknown,no,8109,2023-06-14,40.7,no
30,blue-collar,married,secondary,no,579,yes,yes,unknown,2,jun,381,2,-1,0,unknown,no,8109,2024-02-21,65.94,no
30,blue-collar,married,secondary,no,579,yes,yes,unknown,2,jun,381,2,-1,0,unknown,no,8109,2023-01-23,59.52,no
60,self-employed,single,secondary,no,312,yes,no,unknown,2,jun,210,2,-1,0,unknown,no,8110,2024-04-14,29.82,no
60,self-employed,single,secondary,no,312,yes,no,unknown,2,jun,210,2,-1,0,unknown,no,8110,2024-01-17,26.69,no
33,management,divorced,tertiary,no,166,yes,no,unknown,2,jun,278,1,-1,0,unknown,no,8111,2024-05-19,12.87,no
33,management,divorced,tertiary,no,166,yes,no,unknown,2,jun,278,1,-1,0,unknown,no,8111,2023-05-25,14.04,no
33,management,divorced,tertiary,no,166,yes,no,unknown,2,jun,278,1,-1,0,unknown,no,8111,2023-06-25,23.55,no
33,management,divorced,tertiary,no,166,yes,no,unknown,2,jun,278,1,-1,0,unknown,no,8111,2023-05-04,8.38,no
33,management,divorced,tertiary,no,166,yes,no,unknown,2,jun,278,1,-1,0,unknown,no,8111,2023-07-09,12.73,no
55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,no,8112,2024-02-13,119.96,no
55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,no,8112,2023-02-24,94.98,no
55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,no,8112,2024-02-10,147.97,no
55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,no,8112,2023-09-10,164.52,no
32,technician,married,secondary,no,1242,yes,no,unknown,2,jun,183,3,-1,0,unknown,no,8113,2024-02-27,78.85,no
32,technician,married,secondary,no,1242,yes,no,unknown,2,jun,183,3,-1,0,unknown,no,8113,2024-08-28,120.9,no
32,technician,married,secondary,no,1242,yes,no,unknown,2,jun,183,3,-1,0,unknown,no,8113,2023-12-08,87.03,no
32,technician,married,secondary,no,1242,yes,no,unknown,2,jun,183,3,-1,0,unknown,no,8113,2023-08-19,150.47,no
32,technician,married,secondary,no,1242,yes,no,unknown,2,jun,183,3,-1,0,unknown,no,8113,2024-11-24,161.22,no
31,technician,married,tertiary,no,15,no,no,unknown,2,jun,389,1,-1,0,unknown,no,8114,2023-06-06,1.92,no
31,technician,married,tertiary,no,15,no,no,unknown,2,jun,389,1,-1,0,unknown,no,8114,2024-03-04,1.93,no
31,technician,married,tertiary,no,15,no,no,unknown,2,jun,389,1,-1,0,unknown,no,8114,2023-01-13,1.85,no
31,technician,married,tertiary,no,15,no,no,unknown,2,jun,389,1,-1,0,unknown,no,8114,2023-09-30,1.47,no
31,technician,married,tertiary,no,15,no,no,unknown,2,jun,389,1,-1,0,unknown,no,8114,2024-11-29,2.1,no
34,self-employed,single,tertiary,no,72,yes,no,unknown,2,jun,69,1,-1,0,unknown,no,8115,2023-03-07,10.68,no
34,self-employed,single,tertiary,no,72,yes,no,unknown,2,jun,69,1,-1,0,unknown,no,8115,2024-05-07,6.51,no
34,self-employed,single,tertiary,no,72,yes,no,unknown,2,jun,69,1,-1,0,unknown,no,8115,2024-10-22,3.84,no
37,blue-collar,married,secondary,no,489,yes,no,unknown,2,jun,24,1,-1,0,unknown,no,8116,2024-06-24,41.9,no
37,blue-collar,married,secondary,no,489,yes,no,unknown,2,jun,24,1,-1,0,unknown,no,8116,2024-02-06,33.11,no
37,blue-collar,married,secondary,no,489,yes,no,unknown,2,jun,24,1,-1,0,unknown,no,8116,2023-07-24,52.62,no
37,blue-collar,married,secondary,no,489,yes,no,unknown,2,jun,24,1,-1,0,unknown,no,8116,2024-10-16,51.89,no
35,admin.,married,secondary,no,1098,yes,yes,unknown,2,jun,143,2,-1,0,unknown,no,8117,2024-01-24,75.24,no
35,admin.,married,secondary,no,1098,yes,yes,unknown,2,jun,143,2,-1,0,unknown,no,8117,2023-10-24,58.32,no
40,technician,married,secondary,yes,34,yes,no,unknown,2,jun,68,1,-1,0,unknown,no,8118,2024-10-27,2.72,no
40,technician,married,secondary,yes,34,yes,no,unknown,2,jun,68,1,-1,0,unknown,no,8118,2024-03-16,4.38,no
40,technician,married,secondary,yes,34,yes,no,unknown,2,jun,68,1,-1,0,unknown,no,8118,2024-07-05,3.56,no
32,technician,single,tertiary,no,257,yes,no,unknown,2,jun,183,5,-1,0,unknown,no,8119,2023-11-06,27.93,no
32,technician,single,tertiary,no,257,yes,no,unknown,2,jun,183,5,-1,0,unknown,no,8119,2024-05-09,26.28,no
60,retired,divorced,tertiary,no,-79,yes,no,unknown,2,jun,49,1,-1,0,unknown,no,8120,2023-03-18,101.43,no
60,retired,divorced,tertiary,no,-79,yes,no,unknown,2,jun,49,1,-1,0,unknown,no,8120,2024-08-15,147.67,no
31,management,single,tertiary,no,684,yes,yes,unknown,2,jun,148,2,-1,0,unknown,no,8121,2024-07-26,79.31,no
31,management,single,tertiary,no,684,yes,yes,unknown,2,jun,148,2,-1,0,unknown,no,8121,2023-09-12,57.83,no
33,services,married,secondary,no,109,yes,no,unknown,2,jun,54,4,-1,0,unknown,no,8122,2023-06-24,9.68,no
33,services,married,secondary,no,109,yes,no,unknown,2,jun,54,4,-1,0,unknown,no,8122,2023-03-16,14.3,no
33,services,married,secondary,no,109,yes,no,unknown,2,jun,54,4,-1,0,unknown,no,8122,2024-11-14,11.56,no
33,services,married,secondary,no,109,yes,no,unknown,2,jun,54,4,-1,0,unknown,no,8122,2024-12-22,13.29,no
33,services,married,secondary,no,109,yes,no,unknown,2,jun,54,4,-1,0,unknown,no,8122,2023-01-11,15.94,no
37,blue-collar,single,secondary,no,3561,yes,no,unknown,2,jun,98,1,-1,0,unknown,no,8123,2024-11-04,246.58,no
37,blue-collar,single,secondary,no,3561,yes,no,unknown,2,jun,98,1,-1,0,unknown,no,8123,2024-12-26,189.28,no
37,blue-collar,single,secondary,no,3561,yes,no,unknown,2,jun,98,1,-1,0,unknown,no,8123,2023-03-04,331.66,no
56,retired,married,secondary,no,-1,yes,no,unknown,2,jun,45,1,-1,0,unknown,no,8124,2023-11-15,134.29,no
56,retired,married,secondary,no,-1,yes,no,unknown,2,jun,45,1,-1,0,unknown,no,8124,2023-04-10,81.99,no
56,retired,married,secondary,no,-1,yes,no,unknown,2,jun,45,1,-1,0,unknown,no,8124,2024-01-17,64.91,no
56,retired,married,secondary,no,-1,yes,no,unknown,2,jun,45,1,-1,0,unknown,no,8124,2024-06-22,135.03,no
29,admin.,single,secondary,no,2768,yes,no,unknown,2,jun,121,4,-1,0,unknown,no,8125,2023-08-17,272.19,no
29,admin.,single,secondary,no,2768,yes,no,unknown,2,jun,121,4,-1,0,unknown,no,8125,2024-09-25,347.3,no
29,admin.,single,secondary,no,2768,yes,no,unknown,2,jun,121,4,-1,0,unknown,no,8125,2023-09-14,182.17,no
29,admin.,single,secondary,no,2768,yes,no,unknown,2,jun,121,4,-1,0,unknown,no,8125,2024-08-09,155.67,no
29,admin.,single,secondary,no,2768,yes,no,unknown,2,jun,121,4,-1,0,unknown,no,8125,2024-03-05,144.86,no
42,blue-collar,married,secondary,no,-21,no,no,unknown,2,jun,377,1,-1,0,unknown,no,8126,2024-05-14,89.7,no
42,blue-collar,married,secondary,no,-21,no,no,unknown,2,jun,377,1,-1,0,unknown,no,8126,2023-12-24,123.69,no
42,blue-collar,married,secondary,no,-21,no,no,unknown,2,jun,377,1,-1,0,unknown,no,8126,2024-10-11,59.96,no
42,blue-collar,married,secondary,no,-21,no,no,unknown,2,jun,377,1,-1,0,unknown,no,8126,2023-03-16,131.47,no
42,blue-collar,married,secondary,no,-21,no,no,unknown,2,jun,377,1,-1,0,unknown,no,8126,2024-02-08,149.32,no
32,technician,divorced,secondary,no,-399,yes,no,unknown,2,jun,180,1,-1,0,unknown,no,8127,2024-09-03,60.15,no
32,technician,divorced,secondary,no,-399,yes,no,unknown,2,jun,180,1,-1,0,unknown,no,8127,2023-01-11,88.67,no
61,retired,married,primary,no,-156,yes,yes,unknown,2,jun,283,5,-1,0,unknown,no,8128,2023-12-29,72.34,no
61,retired,married,primary,no,-156,yes,yes,unknown,2,jun,283,5,-1,0,unknown,no,8128,2024-07-10,105.61,no
61,retired,married,primary,no,-156,yes,yes,unknown,2,jun,283,5,-1,0,unknown,no,8128,2024-10-07,65.14,no
61,retired,married,primary,no,-156,yes,yes,unknown,2,jun,283,5,-1,0,unknown,no,8128,2024-03-07,95.78,no
61,retired,married,primary,no,-156,yes,yes,unknown,2,jun,283,5,-1,0,unknown,no,8128,2024-10-04,137.32,no
42,blue-collar,married,secondary,no,-755,yes,yes,unknown,2,jun,312,1,-1,0,unknown,no,8129,2024-07-27,128.9,no
42,blue-collar,married,secondary,no,-755,yes,yes,unknown,2,jun,312,1,-1,0,unknown,no,8129,2024-03-11,85.27,no
40,services,married,secondary,no,-80,yes,no,unknown,2,jun,147,1,-1,0,unknown,no,8130,2024-04-21,96.5,no
40,services,married,secondary,no,-80,yes,no,unknown,2,jun,147,1,-1,0,unknown,no,8130,2023-07-24,59.5,no
31,technician,single,tertiary,no,932,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,8131,2023-04-18,72.98,no
31,technician,single,tertiary,no,932,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,8131,2024-11-20,104.9,no
31,technician,single,tertiary,no,932,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,8131,2023-06-10,98.88,no
31,technician,single,tertiary,no,932,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,8131,2024-06-13,113.02,no
31,technician,single,tertiary,no,932,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,8131,2023-03-02,91.66,no
34,blue-collar,married,secondary,no,-304,yes,yes,unknown,2,jun,178,4,-1,0,unknown,no,8132,2024-08-12,99.01,no
34,blue-collar,married,secondary,no,-304,yes,yes,unknown,2,jun,178,4,-1,0,unknown,no,8132,2024-02-18,83.37,no
34,blue-collar,married,secondary,no,-304,yes,yes,unknown,2,jun,178,4,-1,0,unknown,no,8132,2024-03-09,128.73,no
34,blue-collar,married,secondary,no,-304,yes,yes,unknown,2,jun,178,4,-1,0,unknown,no,8132,2023-09-28,137.19,no
34,blue-collar,married,secondary,no,-304,yes,yes,unknown,2,jun,178,4,-1,0,unknown,no,8132,2024-10-22,121.2,no
30,admin.,married,secondary,no,667,yes,no,unknown,2,jun,154,2,-1,0,unknown,no,8133,2024-10-06,75.46,no
30,admin.,married,secondary,no,667,yes,no,unknown,2,jun,154,2,-1,0,unknown,no,8133,2024-11-22,94.03,no
30,admin.,married,secondary,no,667,yes,no,unknown,2,jun,154,2,-1,0,unknown,no,8133,2024-11-25,85.13,no
30,admin.,married,secondary,no,667,yes,no,unknown,2,jun,154,2,-1,0,unknown,no,8133,2023-10-07,88.52,no
34,self-employed,married,primary,no,712,yes,no,unknown,2,jun,326,3,-1,0,unknown,no,8134,2024-10-31,87.06,no
34,self-employed,married,primary,no,712,yes,no,unknown,2,jun,326,3,-1,0,unknown,no,8134,2023-10-14,57.74,no
34,self-employed,married,primary,no,712,yes,no,unknown,2,jun,326,3,-1,0,unknown,no,8134,2023-09-27,40.46,no
35,blue-collar,married,secondary,no,1088,yes,no,unknown,2,jun,362,2,-1,0,unknown,no,8135,2024-05-29,87.79,no
35,blue-collar,married,secondary,no,1088,yes,no,unknown,2,jun,362,2,-1,0,unknown,no,8135,2024-07-22,81.8,no
27,services,single,secondary,no,1,yes,yes,unknown,2,jun,162,3,-1,0,unknown,no,8136,2024-04-20,0.12,no
27,services,single,secondary,no,1,yes,yes,unknown,2,jun,162,3,-1,0,unknown,no,8136,2024-11-04,0.09,no
53,self-employed,married,tertiary,no,1907,yes,no,unknown,2,jun,72,3,-1,0,unknown,no,8137,2024-05-02,185.97,no
53,self-employed,married,tertiary,no,1907,yes,no,unknown,2,jun,72,3,-1,0,unknown,no,8137,2023-05-05,166.24,no
53,self-employed,married,tertiary,no,1907,yes,no,unknown,2,jun,72,3,-1,0,unknown,no,8137,2023-03-31,213.67,no
29,admin.,single,secondary,no,315,yes,no,unknown,2,jun,121,4,-1,0,unknown,no,8138,2024-11-17,36.77,no
29,admin.,single,secondary,no,315,yes,no,unknown,2,jun,121,4,-1,0,unknown,no,8138,2024-01-01,24.24,no
29,admin.,single,secondary,no,315,yes,no,unknown,2,jun,121,4,-1,0,unknown,no,8138,2024-09-06,40.32,no
36,management,single,tertiary,no,-78,yes,no,unknown,2,jun,1068,1,-1,0,unknown,yes,8139,2024-09-10,138.16,yes
36,management,single,tertiary,no,-78,yes,no,unknown,2,jun,1068,1,-1,0,unknown,yes,8139,2023-08-05,120.97,yes
26,blue-collar,single,secondary,no,539,yes,no,unknown,2,jun,599,2,-1,0,unknown,no,8140,2023-05-08,42.72,no
26,blue-collar,single,secondary,no,539,yes,no,unknown,2,jun,599,2,-1,0,unknown,no,8140,2024-11-22,75.89,no
26,blue-collar,single,secondary,no,539,yes,no,unknown,2,jun,599,2,-1,0,unknown,no,8140,2024-02-16,70.71,no
35,management,married,tertiary,no,1193,yes,no,unknown,2,jun,101,2,-1,0,unknown,no,8141,2024-08-11,165.52,no
35,management,married,tertiary,no,1193,yes,no,unknown,2,jun,101,2,-1,0,unknown,no,8141,2023-11-20,77.18,no
35,management,married,tertiary,no,1193,yes,no,unknown,2,jun,101,2,-1,0,unknown,no,8141,2024-06-26,143.89,no
35,management,married,tertiary,no,1193,yes,no,unknown,2,jun,101,2,-1,0,unknown,no,8141,2023-11-17,153.97,no
35,management,married,tertiary,no,1193,yes,no,unknown,2,jun,101,2,-1,0,unknown,no,8141,2023-05-25,59.89,no
33,blue-collar,single,secondary,no,213,yes,no,unknown,2,jun,163,2,-1,0,unknown,no,8142,2023-09-12,13.8,no
33,blue-collar,single,secondary,no,213,yes,no,unknown,2,jun,163,2,-1,0,unknown,no,8142,2023-08-26,17.91,no
44,admin.,married,secondary,no,238,yes,yes,unknown,2,jun,306,4,-1,0,unknown,no,8143,2024-05-31,17.27,no
44,admin.,married,secondary,no,238,yes,yes,unknown,2,jun,306,4,-1,0,unknown,no,8143,2023-03-30,30.43,no
44,admin.,married,secondary,no,238,yes,yes,unknown,2,jun,306,4,-1,0,unknown,no,8143,2024-01-15,12.61,no
44,admin.,married,secondary,no,238,yes,yes,unknown,2,jun,306,4,-1,0,unknown,no,8143,2024-04-22,27.71,no
34,blue-collar,divorced,secondary,no,336,yes,no,unknown,2,jun,313,2,-1,0,unknown,no,8144,2023-02-04,36.81,no
34,blue-collar,divorced,secondary,no,336,yes,no,unknown,2,jun,313,2,-1,0,unknown,no,8144,2024-11-10,49.34,no
34,blue-collar,divorced,secondary,no,336,yes,no,unknown,2,jun,313,2,-1,0,unknown,no,8144,2024-12-06,29.31,no
34,blue-collar,divorced,secondary,no,336,yes,no,unknown,2,jun,313,2,-1,0,unknown,no,8144,2024-06-04,50.3,no
30,student,single,unknown,no,809,no,no,unknown,2,jun,91,2,-1,0,unknown,no,8145,2024-04-05,42.93,no
30,student,single,unknown,no,809,no,no,unknown,2,jun,91,2,-1,0,unknown,no,8145,2023-01-10,53.67,no
30,student,single,unknown,no,809,no,no,unknown,2,jun,91,2,-1,0,unknown,no,8145,2024-01-15,71.31,no
60,entrepreneur,married,secondary,no,2525,yes,no,unknown,2,jun,94,4,-1,0,unknown,no,8146,2023-06-01,369.1,no
60,entrepreneur,married,secondary,no,2525,yes,no,unknown,2,jun,94,4,-1,0,unknown,no,8146,2023-04-17,272.57,no
60,entrepreneur,married,secondary,no,2525,yes,no,unknown,2,jun,94,4,-1,0,unknown,no,8146,2023-01-13,295.32,no
60,entrepreneur,married,secondary,no,2525,yes,no,unknown,2,jun,94,4,-1,0,unknown,no,8146,2023-04-09,360.75,no
60,entrepreneur,married,secondary,no,2525,yes,no,unknown,2,jun,94,4,-1,0,unknown,no,8146,2023-01-03,254.06,no
32,housemaid,married,tertiary,no,10,yes,no,unknown,2,jun,658,2,-1,0,unknown,no,8147,2023-03-09,1.2,no
32,housemaid,married,tertiary,no,10,yes,no,unknown,2,jun,658,2,-1,0,unknown,no,8147,2023-02-14,1.49,no
32,housemaid,married,tertiary,no,10,yes,no,unknown,2,jun,658,2,-1,0,unknown,no,8147,2023-08-29,0.55,no
59,admin.,divorced,secondary,no,3304,yes,no,unknown,2,jun,250,2,-1,0,unknown,no,8148,2023-03-13,415.29,no
59,admin.,divorced,secondary,no,3304,yes,no,unknown,2,jun,250,2,-1,0,unknown,no,8148,2024-06-04,233.23,no
59,admin.,divorced,secondary,no,3304,yes,no,unknown,2,jun,250,2,-1,0,unknown,no,8148,2023-08-25,259.19,no
59,admin.,divorced,secondary,no,3304,yes,no,unknown,2,jun,250,2,-1,0,unknown,no,8148,2024-10-26,171.51,no
59,admin.,divorced,secondary,no,3304,yes,no,unknown,2,jun,250,2,-1,0,unknown,no,8148,2023-11-07,365.29,no
40,blue-collar,married,primary,no,98,yes,no,unknown,2,jun,193,5,-1,0,unknown,no,8149,2024-12-07,11.91,no
40,blue-collar,married,primary,no,98,yes,no,unknown,2,jun,193,5,-1,0,unknown,no,8149,2024-01-28,12.48,no
34,technician,single,secondary,no,399,yes,no,unknown,2,jun,493,3,-1,0,unknown,no,8150,2023-03-15,48.69,no
34,technician,single,secondary,no,399,yes,no,unknown,2,jun,493,3,-1,0,unknown,no,8150,2023-09-27,44.81,no
34,technician,single,secondary,no,399,yes,no,unknown,2,jun,493,3,-1,0,unknown,no,8150,2023-09-04,47.18,no
31,admin.,married,secondary,no,-581,yes,no,unknown,2,jun,562,3,-1,0,unknown,no,8151,2024-03-01,66.82,no
31,admin.,married,secondary,no,-581,yes,no,unknown,2,jun,562,3,-1,0,unknown,no,8151,2023-04-23,139.52,no
31,admin.,married,secondary,no,-581,yes,no,unknown,2,jun,562,3,-1,0,unknown,no,8151,2023-03-18,64.72,no
31,admin.,married,secondary,no,-581,yes,no,unknown,2,jun,562,3,-1,0,unknown,no,8151,2024-01-26,129.6,no
52,management,married,secondary,no,218,yes,no,unknown,2,jun,490,12,-1,0,unknown,no,8152,2023-07-03,13.57,no
52,management,married,secondary,no,218,yes,no,unknown,2,jun,490,12,-1,0,unknown,no,8152,2024-09-03,15.6,no
52,management,married,secondary,no,218,yes,no,unknown,2,jun,490,12,-1,0,unknown,no,8152,2024-07-26,20.86,no
52,admin.,married,secondary,no,101,yes,yes,unknown,2,jun,140,4,-1,0,unknown,no,8153,2023-02-19,10.72,no
52,admin.,married,secondary,no,101,yes,yes,unknown,2,jun,140,4,-1,0,unknown,no,8153,2023-07-29,12.89,no
52,admin.,married,secondary,no,101,yes,yes,unknown,2,jun,140,4,-1,0,unknown,no,8153,2024-10-02,12.82,no
44,technician,married,secondary,no,0,no,no,unknown,2,jun,302,1,-1,0,unknown,no,8154,2023-02-24,64.67,no
44,technician,married,secondary,no,0,no,no,unknown,2,jun,302,1,-1,0,unknown,no,8154,2024-02-02,89.13,no
44,technician,married,secondary,no,0,no,no,unknown,2,jun,302,1,-1,0,unknown,no,8154,2023-05-14,63.53,no
39,management,married,tertiary,no,0,yes,no,unknown,2,jun,46,2,-1,0,unknown,no,8155,2023-09-04,100.9,no
39,management,married,tertiary,no,0,yes,no,unknown,2,jun,46,2,-1,0,unknown,no,8155,2023-02-04,81.88,no
34,admin.,married,secondary,no,287,yes,no,unknown,2,jun,149,8,-1,0,unknown,no,8156,2023-08-20,24.41,no
34,admin.,married,secondary,no,287,yes,no,unknown,2,jun,149,8,-1,0,unknown,no,8156,2023-06-21,17.62,no
50,technician,married,secondary,no,669,yes,no,unknown,2,jun,88,1,-1,0,unknown,no,8157,2024-01-07,92.9,no
50,technician,married,secondary,no,669,yes,no,unknown,2,jun,88,1,-1,0,unknown,no,8157,2023-01-30,60.67,no
26,services,single,secondary,no,1050,yes,no,unknown,2,jun,118,3,-1,0,unknown,no,8158,2024-12-09,155.17,no
26,services,single,secondary,no,1050,yes,no,unknown,2,jun,118,3,-1,0,unknown,no,8158,2024-10-10,111.88,no
35,technician,married,secondary,no,1707,yes,no,unknown,2,jun,426,3,-1,0,unknown,no,8159,2023-02-23,202.22,no
35,technician,married,secondary,no,1707,yes,no,unknown,2,jun,426,3,-1,0,unknown,no,8159,2024-01-08,182.41,no
35,technician,married,secondary,no,1707,yes,no,unknown,2,jun,426,3,-1,0,unknown,no,8159,2024-11-11,162.81,no
35,technician,married,secondary,no,1707,yes,no,unknown,2,jun,426,3,-1,0,unknown,no,8159,2024-11-24,172.22,no
35,management,married,tertiary,no,867,yes,no,unknown,2,jun,230,3,-1,0,unknown,yes,8160,2024-06-02,69.09,yes
35,management,married,tertiary,no,867,yes,no,unknown,2,jun,230,3,-1,0,unknown,yes,8160,2023-09-06,63.12,yes
35,management,married,tertiary,no,867,yes,no,unknown,2,jun,230,3,-1,0,unknown,yes,8160,2023-07-19,111.48,yes
35,blue-collar,married,secondary,no,26,yes,no,unknown,2,jun,277,2,-1,0,unknown,no,8161,2023-08-01,3.05,no
35,blue-collar,married,secondary,no,26,yes,no,unknown,2,jun,277,2,-1,0,unknown,no,8161,2023-03-24,2.41,no
35,blue-collar,married,secondary,no,26,yes,no,unknown,2,jun,277,2,-1,0,unknown,no,8161,2024-09-08,3.67,no
35,blue-collar,married,secondary,no,26,yes,no,unknown,2,jun,277,2,-1,0,unknown,no,8161,2024-10-16,1.45,no
35,blue-collar,married,secondary,no,26,yes,no,unknown,2,jun,277,2,-1,0,unknown,no,8161,2024-05-08,3.44,no
35,blue-collar,single,secondary,no,-41,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,8162,2024-08-17,111.19,no
35,blue-collar,single,secondary,no,-41,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,8162,2023-06-18,91.1,no
36,blue-collar,divorced,primary,no,117,yes,no,unknown,2,jun,123,4,-1,0,unknown,no,8163,2024-03-24,15.46,no
36,blue-collar,divorced,primary,no,117,yes,no,unknown,2,jun,123,4,-1,0,unknown,no,8163,2024-10-09,6.08,no
36,blue-collar,divorced,primary,no,117,yes,no,unknown,2,jun,123,4,-1,0,unknown,no,8163,2024-07-22,10.56,no
36,blue-collar,divorced,primary,no,117,yes,no,unknown,2,jun,123,4,-1,0,unknown,no,8163,2023-08-02,13.04,no
40,management,married,tertiary,no,1734,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,8164,2023-03-09,199.09,no
40,management,married,tertiary,no,1734,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,8164,2023-01-15,239.28,no
24,blue-collar,single,primary,no,147,yes,no,unknown,2,jun,102,2,-1,0,unknown,no,8165,2023-09-04,16.38,no
24,blue-collar,single,primary,no,147,yes,no,unknown,2,jun,102,2,-1,0,unknown,no,8165,2024-10-04,13.99,no
24,blue-collar,single,primary,no,147,yes,no,unknown,2,jun,102,2,-1,0,unknown,no,8165,2024-07-22,19.65,no
24,blue-collar,single,primary,no,147,yes,no,unknown,2,jun,102,2,-1,0,unknown,no,8165,2024-05-17,16.49,no
24,blue-collar,single,primary,no,147,yes,no,unknown,2,jun,102,2,-1,0,unknown,no,8165,2024-07-04,21.88,no
25,services,single,secondary,no,229,yes,no,unknown,2,jun,214,2,-1,0,unknown,no,8166,2023-11-15,30.78,no
25,services,single,secondary,no,229,yes,no,unknown,2,jun,214,2,-1,0,unknown,no,8166,2023-08-23,27.27,no
25,services,single,secondary,no,229,yes,no,unknown,2,jun,214,2,-1,0,unknown,no,8166,2023-07-24,31.88,no
30,blue-collar,single,secondary,no,99,yes,no,unknown,2,jun,572,4,-1,0,unknown,no,8167,2023-08-20,13.11,no
30,blue-collar,single,secondary,no,99,yes,no,unknown,2,jun,572,4,-1,0,unknown,no,8167,2024-08-09,9.61,no
30,blue-collar,single,secondary,no,99,yes,no,unknown,2,jun,572,4,-1,0,unknown,no,8167,2024-04-24,14.26,no
31,blue-collar,married,secondary,no,0,no,no,unknown,2,jun,147,1,-1,0,unknown,no,8168,2023-03-01,62.16,no
31,blue-collar,married,secondary,no,0,no,no,unknown,2,jun,147,1,-1,0,unknown,no,8168,2024-10-08,107.35,no
31,blue-collar,married,secondary,no,0,no,no,unknown,2,jun,147,1,-1,0,unknown,no,8168,2024-08-13,56.45,no
