Customer_ID,Transaction_Date,Transaction_Amount,Subscription_Status
10484,2024-05-17,53.92,yes
10484,2024-03-26,38.84,yes
10484,2023-12-26,44.7,yes
10484,2023-11-09,39.18,yes
10485,2023-01-28,12.36,no
10485,2024-05-15,18.13,no
10486,2024-09-06,59.78,no
10486,2024-02-03,39.02,no
10487,2024-02-10,65.81,no
10487,2024-04-13,97.64,no
10488,2023-10-12,318.38,no
10488,2024-03-31,231.32,no
10488,2023-07-31,479.38,no
10488,2023-06-10,419.91,no
10488,2023-05-21,435.85,no
10489,2023-11-30,212.43,no
10489,2024-07-10,130.3,no
10489,2024-11-09,145.14,no
10489,2024-04-23,224.28,no
10490,2024-01-06,30.23,no
10490,2023-02-08,24.9,no
10490,2024-11-09,23.41,no
10490,2024-07-10,20.56,no
10490,2024-06-01,12.24,no
10491,2023-12-02,4.47,no
10491,2023-11-28,8.52,no
10491,2023-01-29,3.62,no
10491,2023-11-03,8.61,no
10491,2023-07-16,4.34,no
10492,2024-08-17,405.21,no
10492,2024-12-12,317.6,no
10492,2023-04-13,298.23,no
10493,2024-06-17,65.44,no
10493,2024-11-07,76.45,no
10494,2024-01-08,120.46,no
10494,2024-05-14,102.44,no
10495,2023-01-08,596.57,no
10495,2023-05-11,466.56,no
10495,2023-05-28,339.13,no
10495,2024-03-07,807.0,no
10496,2024-12-19,31.47,yes
10496,2024-02-16,14.78,yes
10496,2023-12-20,15.62,yes
10496,2023-05-26,21.69,yes
10496,2023-10-11,24.7,yes
10497,2024-11-23,1567.09,no
10497,2023-12-15,1682.99,no
10497,2023-10-20,1510.95,no
10498,2023-12-20,62.03,no
10498,2023-11-19,143.91,no
10498,2024-02-08,129.35,no
10498,2023-05-07,70.59,no
10498,2023-06-08,137.01,no
10499,2024-05-04,24.93,no
10499,2023-07-31,19.27,no
10499,2023-12-01,21.3,no
10500,2023-02-08,470.14,no
10500,2024-12-02,379.55,no
10500,2023-07-26,548.64,no
10500,2023-07-06,495.36,no
10501,2023-07-24,141.47,no
10501,2023-07-06,70.74,no
10502,2024-07-02,290.26,no
10502,2023-09-10,389.1,no
10502,2024-12-25,227.15,no
10502,2024-06-28,171.7,no
10502,2024-09-13,343.04,no
10503,2023-03-25,272.53,yes
10503,2024-01-26,331.88,yes
10503,2023-04-10,411.63,yes
10503,2024-11-26,422.58,yes
10503,2023-04-27,546.27,yes
10504,2024-04-02,7.58,no
10504,2023-08-01,7.61,no
10505,2023-09-20,162.06,no
10505,2024-04-09,306.44,no
10505,2023-02-21,229.88,no
10505,2024-10-23,258.81,no
10506,2023-12-17,132.87,no
10506,2024-06-13,66.39,no
10506,2024-10-18,145.09,no
10506,2023-03-26,137.16,no
10506,2023-06-23,76.49,no
10507,2023-08-06,1.56,no
10507,2023-06-06,1.28,no
10507,2023-11-02,3.02,no
10508,2024-10-05,217.78,yes
10508,2023-05-14,206.76,yes
10508,2024-04-26,115.23,yes
10509,2023-05-25,391.55,no
10509,2023-10-15,743.5,no
10510,2024-10-06,115.76,no
10510,2023-09-29,59.88,no
10510,2023-02-26,89.9,no
10510,2024-10-02,67.83,no
10511,2023-12-18,126.11,no
10511,2024-10-03,100.44,no
10511,2024-04-15,155.09,no
10512,2024-03-03,7.06,no
10512,2023-03-29,9.07,no
10513,2024-12-10,107.03,no
10513,2023-12-12,70.89,no
10513,2024-04-18,84.68,no
10513,2024-05-21,103.23,no
10514,2024-09-07,136.6,no
10514,2024-08-13,102.03,no
10514,2024-10-19,75.46,no
10514,2024-02-09,94.63,no
10515,2024-06-05,134.33,no
10515,2024-07-14,110.42,no
10515,2023-02-15,55.53,no
10515,2024-05-24,148.23,no
10516,2024-05-12,210.19,no
10516,2023-12-02,84.73,no
10517,2024-07-01,0.96,no
10517,2023-12-28,0.91,no
10518,2023-07-07,24.27,no
10518,2023-02-23,29.05,no
10518,2023-08-10,24.23,no
10518,2023-05-12,36.71,no
10519,2023-07-19,92.64,no
10519,2023-11-06,80.89,no
10520,2024-08-18,26.68,no
10520,2023-05-18,55.56,no
10520,2023-07-08,38.99,no
10521,2023-11-14,33.21,no
10521,2023-10-18,52.09,no
10522,2024-08-25,23.17,no
10522,2023-12-19,34.24,no
10522,2024-07-09,32.97,no
10522,2023-03-30,18.6,no
10523,2023-11-19,156.14,no
10523,2024-01-10,73.7,no
10523,2023-05-28,96.62,no
10523,2023-11-09,147.89,no
10523,2024-08-20,66.32,no
10524,2024-11-07,570.76,no
10524,2023-12-26,576.53,no
10524,2024-11-13,595.26,no
10524,2024-01-16,537.79,no
10525,2024-11-24,344.97,no
10525,2024-03-14,332.42,no
10526,2023-01-19,142.2,no
10526,2023-08-20,74.19,no
10526,2024-06-07,62.88,no
10527,2023-03-24,81.24,no
10527,2024-04-05,164.86,no
10528,2023-11-07,3.82,no
10528,2023-01-04,3.3,no
10528,2023-08-09,3.09,no
10529,2023-01-11,19.13,no
10529,2023-05-27,22.66,no
10529,2023-11-04,16.14,no
10529,2024-02-21,18.53,no
10529,2024-05-12,17.06,no
10530,2024-11-25,92.24,no
10530,2023-02-16,133.25,no
10531,2024-01-16,900.07,no
10531,2024-06-04,898.06,no
10531,2024-02-27,692.18,no
10532,2024-08-06,3.55,no
10532,2023-12-19,2.95,no
10532,2024-11-01,6.45,no
10532,2024-05-07,5.36,no
10533,2023-05-25,457.52,no
10533,2023-12-05,374.58,no
10534,2023-08-18,99.87,no
10534,2023-05-07,81.83,no
10534,2023-07-26,62.32,no
10534,2024-05-27,87.34,no
10534,2023-04-19,67.08,no
10535,2024-02-05,72.26,no
10535,2024-11-26,37.29,no
10536,2024-09-27,133.26,no
10536,2024-01-13,86.2,no
10537,2024-07-24,70.59,no
10537,2023-02-27,104.23,no
10537,2024-05-03,88.29,no
10537,2024-01-03,53.97,no
10537,2023-10-20,132.4,no
10538,2023-12-30,40.03,no
10538,2024-10-16,102.32,no
10538,2023-05-25,40.34,no
10539,2023-03-26,67.54,no
10539,2023-07-30,117.03,no
10540,2023-03-20,43.09,no
10540,2023-04-19,28.57,no
10540,2023-03-02,27.6,no
10541,2024-03-28,119.83,no
10541,2023-09-22,104.98,no
10541,2023-08-30,86.15,no
10541,2024-08-02,85.35,no
10541,2024-01-14,61.24,no
10542,2023-12-23,21.65,yes
10542,2024-07-24,38.95,yes
10542,2024-04-12,22.92,yes
10542,2024-01-12,19.78,yes
10542,2023-07-15,32.99,yes
10543,2024-11-09,56.05,no
10543,2024-08-18,96.75,no
10543,2024-04-28,55.1,no
10544,2023-09-09,65.99,no
10544,2024-12-16,89.48,no
10544,2023-06-13,68.94,no
10545,2023-11-08,81.57,no
10545,2023-06-21,86.49,no
10545,2023-01-20,109.34,no
10545,2024-08-25,85.04,no
10545,2023-11-19,102.19,no
10546,2024-03-21,4.36,no
10546,2023-09-16,4.57,no
10546,2024-10-04,6.41,no
10546,2023-03-29,5.44,no
10547,2023-08-29,10.73,no
10547,2024-06-03,16.22,no
10547,2024-11-20,11.03,no
10547,2024-08-11,20.1,no
10547,2023-02-06,8.44,no
10548,2023-04-10,296.58,no
10548,2024-05-12,210.88,no
10548,2023-06-21,341.48,no
10548,2023-09-28,381.4,no
10548,2024-10-01,469.51,no
10549,2023-10-10,157.13,no
10549,2024-04-22,377.84,no
10550,2023-04-24,33.03,no
10550,2024-08-30,52.69,no
10550,2024-03-29,41.69,no
10550,2023-11-15,53.71,no
10551,2024-01-22,28.61,no
10551,2024-08-06,22.44,no
10551,2023-03-24,34.55,no
10551,2024-12-23,39.74,no
10551,2024-09-02,42.84,no
10552,2024-07-20,195.68,no
10552,2024-02-09,293.56,no
10552,2024-10-20,145.52,no
10552,2023-12-23,295.87,no
10553,2023-05-10,496.58,no
10553,2024-07-29,556.67,no
10553,2024-03-20,876.92,no
10553,2023-07-06,584.14,no
10554,2024-10-19,335.71,no
10554,2023-07-06,421.22,no
10554,2023-07-08,613.17,no
10555,2024-05-16,78.32,yes
10555,2024-01-09,77.0,yes
10556,2024-05-15,92.42,no
10556,2023-09-06,117.4,no
10557,2024-02-12,39.39,yes
10557,2024-10-08,48.27,yes
10557,2024-05-24,88.13,yes
10558,2023-04-06,32.42,no
10558,2024-08-26,66.26,no
10558,2023-12-02,40.17,no
10558,2024-06-12,71.89,no
10559,2024-07-27,843.5,no
10559,2024-02-10,546.25,no
10559,2023-01-03,429.18,no
10559,2023-07-12,596.43,no
10559,2024-09-19,631.66,no
10560,2024-05-07,13.77,no
10560,2024-05-06,24.0,no
10560,2024-01-20,30.06,no
10560,2023-08-17,30.31,no
10561,2023-11-16,427.33,no
10561,2023-11-24,432.81,no
10561,2023-12-28,482.95,no
10561,2023-03-04,215.57,no
10562,2024-10-25,83.06,no
10562,2023-12-02,95.54,no
10562,2024-03-04,94.46,no
10562,2023-03-02,61.83,no
10563,2023-09-17,48.27,no
10563,2023-02-06,74.35,no
10563,2023-05-12,85.68,no
10563,2024-10-04,80.89,no
10563,2024-01-01,71.03,no
10564,2023-05-19,169.58,no
10564,2023-11-22,112.54,no
10564,2023-09-09,168.96,no
10564,2024-11-16,156.63,no
10565,2024-07-15,38.99,no
10565,2023-01-04,30.24,no
10565,2023-02-26,43.58,no
10565,2024-03-11,31.32,no
10566,2023-03-17,720.63,no
10566,2024-05-12,341.17,no
10567,2024-03-02,375.75,no
10567,2024-05-10,294.41,no
10567,2024-09-27,429.01,no
10567,2023-02-03,246.15,no
10568,2023-12-17,1211.58,no
10568,2023-09-17,793.36,no
10568,2024-09-21,1720.85,no
10568,2024-09-13,1492.27,no
10569,2024-07-24,91.99,no
10569,2023-11-06,77.74,no
10570,2023-12-20,25.11,no
10570,2024-01-07,14.84,no
10570,2024-02-04,17.04,no
10570,2023-10-14,21.42,no
10571,2023-06-22,5.59,no
10571,2024-10-22,2.15,no
10572,2024-03-26,263.95,no
10572,2024-08-12,322.06,no
10573,2023-08-31,69.96,no
10573,2024-09-10,95.38,no
10573,2023-02-03,82.08,no
10574,2024-02-06,5.93,no
10574,2024-09-08,4.45,no
10575,2023-09-04,81.75,no
10575,2024-02-10,59.43,no
10575,2023-03-11,86.84,no
10575,2024-10-04,68.23,no
10575,2024-05-13,50.49,no
10576,2024-02-24,97.33,no
10576,2023-05-12,138.83,no
10577,2023-08-07,24.16,no
10577,2024-05-16,31.37,no
10577,2023-02-12,17.13,no
10577,2023-06-25,30.62,no
10578,2023-07-05,35.48,no
10578,2024-10-08,49.25,no
10578,2024-07-06,44.73,no
10578,2023-12-25,28.56,no
10578,2023-01-04,55.83,no
10579,2024-04-07,306.49,no
10579,2024-05-10,353.45,no
10579,2024-10-27,249.31,no
10579,2023-01-14,193.19,no
10579,2024-05-02,326.38,no
10580,2023-04-11,319.95,no
10580,2024-04-07,354.6,no
10580,2024-12-04,290.34,no
10580,2023-07-13,239.98,no
10580,2024-10-13,200.43,no
10581,2023-05-13,699.41,no
10581,2024-07-17,831.78,no
10581,2024-09-16,449.48,no
10582,2023-11-16,136.16,no
10582,2023-10-06,161.55,no
10583,2024-12-19,78.12,no
10583,2024-07-13,55.55,no
10583,2024-03-02,94.98,no
10583,2023-03-25,82.28,no
10584,2023-11-03,47.36,no
10584,2024-01-08,56.57,no
10585,2023-02-20,34.03,no
10585,2024-12-06,25.01,no
10585,2023-04-24,40.59,no
10585,2023-10-21,39.68,no
10585,2023-05-03,17.23,no
10586,2023-03-25,89.1,no
10586,2023-12-12,128.58,no
10586,2023-07-25,131.38,no
10586,2023-07-14,87.07,no
10587,2023-07-08,123.16,no
10587,2023-03-19,96.8,no
10587,2024-10-07,109.24,no
10587,2024-12-02,131.5,no
10588,2024-06-19,1.55,no
10588,2024-02-15,3.43,no
10588,2023-09-10,4.27,no
10589,2024-03-21,45.2,no
10589,2024-09-06,96.61,no
10589,2023-08-20,105.29,no
10589,2024-08-14,93.92,no
10590,2023-05-23,139.2,no
10590,2023-03-25,134.55,no
10590,2023-10-23,81.68,no
10590,2024-11-25,109.77,no
10590,2023-12-25,123.43,no
10591,2024-12-15,138.04,no
10591,2023-09-07,256.27,no
10592,2023-04-23,67.35,no
10592,2023-04-16,41.07,no
10592,2024-01-06,55.79,no
10593,2023-01-25,410.81,yes
10593,2023-04-10,174.1,yes
10593,2024-06-25,337.77,yes
10593,2024-10-14,448.9,yes
10593,2023-03-25,387.01,yes
10594,2023-05-31,393.1,no
10594,2023-09-21,163.51,no
10595,2023-12-31,568.03,no
10595,2024-10-28,868.9,no
10595,2024-07-09,581.57,no
10595,2023-11-03,559.44,no
10596,2024-06-04,34.06,no
10596,2023-08-09,44.59,no
10596,2023-10-05,32.53,no
10596,2024-06-13,25.5,no
10597,2024-07-19,30.78,no
10597,2023-02-24,47.99,no
10597,2023-12-04,54.31,no
10598,2024-04-25,2399.18,no
10598,2024-09-17,1075.92,no
10598,2024-10-09,2328.48,no
10598,2024-01-15,2475.33,no
10599,2024-12-15,28.5,no
10599,2023-07-15,19.7,no
10599,2023-10-04,37.25,no
10599,2023-04-22,17.41,no
10599,2023-06-17,23.67,no
10600,2024-05-01,148.56,no
10600,2024-06-26,109.73,no
10600,2023-04-11,96.42,no
10600,2023-02-10,153.89,no
10601,2023-03-22,309.48,no
10601,2024-03-31,301.0,no
10601,2023-08-05,300.58,no
10601,2023-09-07,349.7,no
10601,2023-05-17,277.85,no
10602,2023-06-09,182.78,no
10602,2024-01-27,239.84,no
10603,2023-06-27,177.37,no
10603,2023-07-31,330.49,no
10603,2024-09-04,169.69,no
10603,2023-08-30,466.46,no
10603,2024-03-01,172.7,no
10604,2024-08-16,52.41,no
10604,2023-07-07,24.11,no
10604,2023-02-11,68.28,no
10604,2023-03-02,24.85,no
10605,2024-04-04,67.8,no
10605,2024-12-15,146.71,no
10605,2023-02-12,83.07,no
10605,2024-01-10,56.99,no
10605,2023-02-06,101.06,no
10606,2024-11-12,912.07,no
10606,2024-04-06,934.75,no
10606,2024-06-13,896.33,no
10606,2024-06-26,1744.83,no
10607,2023-10-28,168.53,no
10607,2024-06-23,169.94,no
10607,2024-06-28,453.5,no
10607,2024-11-15,240.18,no
10607,2024-07-13,267.56,no
10608,2024-12-12,572.12,no
10608,2023-06-22,319.77,no
10608,2024-12-25,710.6,no
10608,2023-02-19,719.52,no
10609,2023-11-20,98.43,no
10609,2023-03-14,96.3,no
10610,2023-06-10,28.67,no
10610,2023-07-20,25.65,no
10611,2024-07-14,159.5,no
10611,2023-02-17,189.45,no
10611,2023-01-22,180.98,no
10611,2023-09-06,90.01,no
10612,2024-04-18,157.28,no
10612,2023-12-08,276.31,no
10613,2023-01-25,62.56,no
10613,2023-04-11,28.86,no
10613,2024-12-19,51.6,no
10613,2024-04-14,42.06,no
10614,2024-07-03,138.53,yes
10614,2024-06-02,215.32,yes
10614,2024-10-27,217.1,yes
10614,2024-06-26,92.01,yes
10615,2024-07-29,3.69,no
10615,2024-11-19,3.48,no
10615,2024-08-15,2.53,no
10615,2023-01-30,2.89,no
10615,2023-10-14,1.3,no
10616,2023-02-14,126.0,no
10616,2023-11-21,64.43,no
10616,2023-03-17,130.14,no
10616,2023-05-25,146.67,no
10617,2023-07-25,237.3,no
10617,2023-08-13,155.99,no
10617,2023-11-23,279.52,no
10618,2023-10-04,120.95,no
10618,2024-05-01,80.1,no
10619,2023-04-21,84.15,no
10619,2023-08-23,99.49,no
10620,2024-10-01,180.2,no
10620,2023-01-13,178.92,no
10620,2023-12-04,152.63,no
10620,2024-03-18,199.74,no
10620,2023-10-16,203.98,no
10621,2024-07-23,278.05,no
10621,2023-02-25,259.61,no
10621,2024-07-26,148.74,no
10621,2024-07-15,278.88,no
10621,2023-03-26,209.44,no
10622,2024-10-16,44.9,no
10622,2024-02-17,33.59,no
10622,2024-10-08,27.52,no
10622,2023-04-04,21.67,no
10622,2024-03-27,21.73,no
10623,2024-10-29,99.02,no
10623,2023-04-07,53.64,no
10623,2024-04-07,57.72,no
10623,2024-04-11,80.74,no
10624,2023-09-27,95.12,no
10624,2024-12-02,120.85,no
10625,2024-03-31,99.1,no
10625,2024-01-09,74.68,no
10626,2023-07-12,16.53,no
10626,2024-01-21,31.4,no
10626,2023-05-22,42.35,no
10627,2024-11-22,45.83,no
10627,2024-03-24,53.97,no
10627,2023-03-10,71.98,no
10627,2024-04-17,40.08,no
10628,2023-07-14,127.36,no
10628,2024-07-23,73.61,no
10628,2024-02-01,113.55,no
10628,2024-10-14,93.73,no
10629,2024-09-26,387.03,no
10629,2023-03-31,444.04,no
10629,2024-04-02,253.07,no
10630,2023-12-31,125.28,no
10630,2024-01-18,71.16,no
10630,2024-04-27,45.39,no
10631,2024-09-23,154.49,no
10631,2023-06-27,67.35,no
10631,2024-10-14,82.04,no
10632,2024-06-10,137.14,no
10632,2023-10-18,51.87,no
10632,2024-02-04,89.47,no
10633,2023-10-04,3.34,no
10633,2023-09-06,1.53,no
10633,2024-11-10,3.89,no
10633,2024-12-22,2.24,no
10634,2024-10-07,17.08,no
10634,2024-02-12,13.35,no
10634,2024-11-30,12.98,no
10635,2023-07-19,432.57,no
10635,2023-03-29,481.88,no
10635,2024-05-03,305.03,no
10635,2023-02-27,480.16,no
10636,2024-04-23,281.43,no
10636,2024-04-22,425.79,no
10636,2024-05-19,615.44,no
10636,2023-06-03,547.18,no
10636,2024-12-21,593.93,no
10637,2024-02-29,180.5,no
10637,2024-09-05,199.49,no
10637,2024-07-08,229.8,no
10638,2024-08-01,54.68,no
10638,2024-06-21,99.0,no
10638,2024-01-02,128.07,no
10638,2024-08-28,139.22,no
10639,2023-09-21,377.91,no
10639,2024-05-16,685.54,no
10639,2024-07-20,601.03,no
10640,2023-12-09,50.45,no
10640,2023-02-08,142.65,no
10641,2023-05-08,21.34,no
10641,2023-12-29,18.14,no
10641,2024-04-16,41.26,no
10642,2023-09-03,52.31,no
10642,2024-01-06,22.0,no
10642,2023-10-08,37.32,no
10643,2024-10-17,0.25,no
10643,2023-01-21,0.18,no
10643,2024-12-06,0.26,no
10644,2024-02-17,498.16,no
10644,2024-05-04,232.63,no
10644,2024-08-24,336.11,no
10644,2024-04-01,550.02,no
10644,2024-12-06,446.24,no
10645,2024-01-27,120.47,no
10645,2024-05-28,135.5,no
10646,2023-04-01,156.66,no
10646,2023-06-21,111.32,no
10647,2024-04-17,60.31,no
10647,2024-02-23,132.37,no
10647,2024-04-21,89.57,no
10647,2024-09-13,110.2,no
10648,2023-06-13,53.42,no
10648,2024-04-23,39.73,no
10649,2023-07-13,3.15,no
10649,2023-12-14,7.1,no
10650,2024-11-29,1023.72,no
10650,2023-01-15,1262.07,no
10650,2023-11-24,1212.15,no
10650,2024-08-05,801.65,no
10650,2024-08-03,2259.81,no
10651,2023-03-18,11.2,no
10651,2023-09-21,6.92,no
10651,2023-01-28,10.02,no
10652,2023-03-14,34.52,no
10652,2024-04-16,27.76,no
10652,2023-08-22,47.62,no
10652,2024-04-28,43.71,no
10653,2023-04-06,145.9,no
10653,2024-05-23,146.7,no
10653,2023-12-12,114.33,no
10653,2023-09-25,134.84,no
10653,2024-12-05,143.08,no
10654,2023-02-06,1131.5,no
10654,2023-06-19,1170.44,no
10655,2023-02-11,109.29,no
10655,2023-10-16,157.85,no
10655,2023-01-15,154.79,no
10656,2023-06-26,13.52,no
10656,2023-10-31,17.44,no
10656,2023-06-23,18.72,no
10656,2024-06-17,9.86,no
10656,2024-03-09,12.73,no
10657,2024-04-25,53.22,no
10657,2024-01-02,94.41,no
10657,2023-03-19,109.15,no
10657,2024-03-01,94.74,no
10658,2024-09-01,12.7,no
10658,2023-06-26,7.99,no
10659,2023-10-01,0.59,no
10659,2024-02-25,0.41,no
10660,2024-04-08,537.04,no
10660,2024-01-21,492.34,no
10660,2024-03-20,525.8,no
10660,2023-08-25,695.42,no
10661,2023-10-05,594.53,no
10661,2024-02-22,538.27,no
10661,2024-08-16,563.93,no
10661,2024-09-26,501.12,no
10662,2024-06-30,109.68,no
10662,2024-08-14,151.98,no
10662,2023-08-09,91.64,no
10662,2024-09-24,182.56,no
10663,2024-10-17,71.06,no
10663,2023-09-17,145.62,no
10663,2023-04-15,115.8,no
10663,2024-09-21,82.41,no
10664,2024-06-09,4.89,yes
10664,2024-01-08,2.14,yes
10664,2023-02-26,3.67,yes
10665,2023-03-07,14.77,no
10665,2023-06-19,16.03,no
10665,2023-10-19,12.11,no
10666,2024-03-14,13.58,no
10666,2023-06-22,20.28,no
10667,2024-10-16,20.71,no
10667,2023-04-04,25.1,no
10668,2024-08-16,1.71,no
10668,2024-07-04,2.34,no
10668,2023-08-14,2.99,no
10669,2024-10-23,262.5,no
10669,2023-02-24,441.23,no
10669,2023-04-17,288.5,no
10669,2023-02-18,218.8,no
10669,2023-10-03,205.3,no
10670,2023-08-27,902.28,no
10670,2023-11-08,1346.03,no
10670,2023-04-15,660.46,no
10671,2024-11-21,19.01,no
10671,2023-12-19,17.04,no
10672,2024-04-03,82.82,no
10672,2024-09-07,81.68,no
10672,2024-03-31,116.19,no
10672,2024-04-02,159.67,no
10673,2023-06-03,342.57,no
10673,2023-05-11,555.98,no
10673,2023-03-08,512.67,no
10673,2023-03-05,268.89,no
10673,2023-01-31,479.58,no
10674,2024-02-17,132.74,no
10674,2023-12-28,106.51,no
10675,2024-07-20,147.67,no
10675,2023-04-21,102.76,no
10675,2023-11-26,60.77,no
10675,2024-04-28,53.01,no
10676,2024-07-19,240.22,no
10676,2024-04-13,203.02,no
10677,2023-05-06,49.22,no
10677,2023-02-06,38.3,no
10677,2024-08-08,43.76,no
10677,2023-08-13,31.82,no
10677,2023-05-21,21.38,no
10678,2023-06-03,19.49,no
10678,2023-06-10,18.45,no
10678,2024-10-14,24.02,no
10678,2023-04-04,24.45,no
10678,2023-12-09,22.13,no
10679,2023-07-16,26.41,no
10679,2023-07-02,26.59,no
10679,2024-09-15,44.77,no
10680,2024-06-24,175.25,no
10680,2024-12-14,174.2,no
10680,2024-12-15,195.57,no
10680,2023-06-10,348.3,no
10680,2024-09-26,227.24,no
10681,2024-03-21,71.58,no
10681,2023-03-26,113.11,no
10682,2024-04-14,6.43,no
10682,2023-12-21,8.42,no
10682,2024-09-11,10.85,no
10682,2023-10-28,4.2,no
10682,2023-09-01,8.94,no
10683,2024-05-01,71.88,yes
10683,2024-03-22,33.94,yes
10684,2024-04-10,94.85,no
10684,2023-07-26,113.35,no
10685,2023-09-27,313.16,no
10685,2023-12-02,121.67,no
10685,2024-02-26,173.71,no
10686,2023-04-25,110.92,no
10686,2023-12-28,45.76,no
10686,2024-06-03,86.49,no
10687,2023-09-18,262.17,no
10687,2023-07-16,187.75,no
10687,2024-06-20,182.85,no
10687,2023-04-07,228.5,no
10688,2023-12-06,34.07,no
10688,2024-08-05,18.79,no
10689,2024-01-20,430.91,no
10689,2024-11-11,585.84,no
10690,2023-11-14,404.93,no
10690,2023-03-15,439.14,no
10690,2023-11-04,479.24,no
10690,2024-06-29,581.43,no
10690,2024-05-11,348.82,no
10691,2023-01-27,470.14,no
10691,2024-09-01,372.43,no
10691,2023-05-18,540.66,no
10691,2023-06-23,204.8,no
10691,2024-02-02,189.26,no
10692,2024-05-16,316.84,no
10692,2024-03-23,257.14,no
10692,2024-06-06,227.98,no
10693,2023-09-25,110.93,no
10693,2023-01-11,79.36,no
10694,2023-10-29,258.8,no
10694,2023-05-06,386.75,no
10695,2024-07-17,200.91,no
10695,2023-10-05,145.45,no
10695,2024-01-05,142.73,no
10695,2024-05-25,161.92,no
10695,2023-04-21,152.58,no
10696,2024-05-05,37.58,no
10696,2024-05-10,53.38,no
10696,2023-08-21,74.18,no
10696,2024-04-28,55.13,no
10697,2024-07-16,27.2,no
10697,2023-08-16,13.5,no
10697,2024-06-19,17.68,no
10697,2024-11-01,33.56,no
10697,2024-10-09,18.22,no
10698,2023-09-09,173.89,no
10698,2023-11-28,222.99,no
10698,2024-09-21,199.45,no
10699,2024-08-24,9.41,no
10699,2024-01-27,13.92,no
10699,2023-06-14,13.64,no
10700,2024-06-06,598.41,no
10700,2024-04-01,914.44,no
10701,2023-01-06,311.92,no
10701,2024-01-25,302.07,no
10701,2023-09-03,364.51,no
10701,2024-10-20,156.8,no
10702,2024-06-21,34.44,no
10702,2024-06-20,89.12,no
10702,2024-10-01,56.11,no
10702,2023-12-19,96.14,no
10702,2023-10-08,69.11,no
10703,2023-01-04,5.7,no
10703,2023-09-27,6.8,no
10704,2024-02-16,74.51,no
10704,2024-01-05,157.58,no
10704,2023-07-01,128.57,no
10704,2023-01-14,142.33,no
10705,2023-07-29,39.9,no
10705,2024-09-29,49.85,no
10705,2024-01-31,87.74,no
10705,2024-05-07,65.95,no
10705,2023-05-22,34.43,no
10706,2023-06-18,215.58,no
10706,2023-01-21,193.08,no
10707,2024-02-17,0.27,no
10707,2023-12-20,0.23,no
10708,2023-06-12,105.35,no
10708,2024-10-23,72.35,no
10708,2024-10-29,141.7,no
10709,2023-08-14,48.8,no
10709,2023-11-24,40.37,no
10710,2024-06-22,122.41,no
10710,2023-09-19,71.02,no
10710,2024-05-25,133.97,no
10710,2023-07-14,131.58,no
10711,2024-01-07,2.18,no
10711,2023-04-18,2.24,no
10712,2024-05-18,78.87,no
10712,2024-04-13,101.62,no
10712,2023-07-20,93.44,no
10713,2023-09-15,402.85,no
10713,2024-07-28,408.18,no
10714,2024-01-25,499.73,no
10714,2023-04-02,527.36,no
10715,2023-01-24,12.51,no
10715,2024-03-25,9.32,no
10716,2024-11-11,157.55,no
10716,2023-06-04,101.18,no
10717,2023-02-22,42.5,no
10717,2023-02-11,35.83,no
10718,2023-02-19,39.19,no
10718,2023-12-02,23.11,no
10718,2024-06-25,40.45,no
10719,2023-12-18,674.8,no
10719,2023-12-04,336.56,no
10719,2024-08-18,566.63,no
10719,2023-10-19,581.54,no
10720,2023-07-18,45.3,no
10720,2024-12-08,46.76,no
10720,2024-06-08,45.05,no
10720,2024-01-20,57.29,no
10721,2024-11-24,113.71,yes
10721,2024-12-30,146.5,yes
10721,2024-07-30,54.69,yes
10721,2023-09-29,98.79,yes
10722,2023-05-18,66.89,no
10722,2024-11-17,70.46,no
10723,2024-03-03,115.36,no
10723,2024-03-18,102.09,no
10723,2023-04-18,80.2,no
10723,2023-08-19,136.37,no
10723,2023-10-09,139.74,no
10724,2024-09-18,111.73,no
10724,2024-02-24,83.54,no
10725,2024-01-06,15.4,no
10725,2024-10-24,23.73,no
10725,2024-09-28,25.99,no
10725,2024-01-05,23.98,no
10725,2024-12-01,31.88,no
10726,2023-06-11,295.57,yes
10726,2024-05-06,307.82,yes
10727,2024-06-11,123.43,no
10727,2024-10-24,69.67,no
10727,2023-02-01,74.75,no
10728,2024-04-25,0.42,no
10728,2023-08-07,0.81,no
10728,2024-01-03,0.88,no
10728,2024-07-24,0.33,no
10729,2023-03-27,61.43,no
10729,2023-10-31,61.89,no
10729,2023-12-02,64.42,no
