age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,Customer_ID
34,blue-collar,married,primary,no,-167,yes,no,unknown,21,may,201,1,-1,0,unknown,no,4805
39,blue-collar,married,primary,no,4146,yes,yes,unknown,21,may,353,1,-1,0,unknown,no,4806
35,entrepreneur,single,tertiary,no,-15,yes,no,unknown,21,may,554,3,-1,0,unknown,no,4807
36,admin.,single,tertiary,no,3954,yes,no,unknown,21,may,432,1,-1,0,unknown,no,4808
31,management,married,secondary,no,8629,yes,no,unknown,21,may,27,2,-1,0,unknown,no,4809
30,technician,married,secondary,no,1168,yes,yes,unknown,21,may,361,1,-1,0,unknown,no,4810
35,admin.,married,secondary,no,498,yes,no,unknown,21,may,248,1,-1,0,unknown,no,4811
35,technician,divorced,secondary,no,0,no,no,unknown,21,may,162,1,-1,0,unknown,no,4812
31,blue-collar,single,primary,no,216,yes,no,unknown,21,may,565,1,-1,0,unknown,yes,4813
38,management,single,tertiary,no,1746,yes,no,unknown,21,may,139,1,-1,0,unknown,no,4814
36,technician,single,secondary,no,1053,yes,no,unknown,21,may,147,1,-1,0,unknown,no,4815
36,student,single,tertiary,no,687,yes,no,unknown,21,may,287,3,-1,0,unknown,no,4816
33,blue-collar,single,secondary,no,2764,yes,no,unknown,21,may,118,1,-1,0,unknown,no,4817
34,blue-collar,married,secondary,no,1207,yes,no,unknown,21,may,905,1,-1,0,unknown,yes,4818
32,management,married,tertiary,no,0,yes,no,unknown,21,may,91,1,-1,0,unknown,no,4819
39,blue-collar,divorced,unknown,no,528,yes,no,unknown,21,may,111,5,-1,0,unknown,no,4820
33,management,married,tertiary,no,3090,yes,no,unknown,21,may,162,1,-1,0,unknown,no,4821
38,technician,divorced,tertiary,yes,-530,yes,no,unknown,21,may,236,1,-1,0,unknown,no,4822
41,management,married,tertiary,no,666,yes,no,unknown,21,may,253,3,-1,0,unknown,no,4823
38,technician,married,secondary,no,0,yes,no,unknown,21,may,73,1,-1,0,unknown,no,4824
35,blue-collar,single,secondary,no,470,yes,no,unknown,21,may,123,1,-1,0,unknown,no,4825
39,technician,married,secondary,no,597,yes,no,unknown,21,may,298,2,-1,0,unknown,no,4826
40,blue-collar,married,primary,no,1136,yes,no,unknown,21,may,86,1,-1,0,unknown,no,4827
38,blue-collar,married,secondary,no,620,yes,yes,unknown,21,may,420,1,-1,0,unknown,no,4828
33,blue-collar,single,secondary,no,17,yes,no,unknown,21,may,288,1,-1,0,unknown,no,4829
34,services,married,secondary,no,12,no,no,unknown,21,may,164,1,-1,0,unknown,no,4830
28,entrepreneur,single,tertiary,no,135,yes,no,unknown,21,may,195,1,-1,0,unknown,no,4831
36,services,married,secondary,no,5024,no,no,unknown,21,may,139,1,-1,0,unknown,no,4832
34,technician,single,secondary,no,1161,yes,no,unknown,21,may,192,1,-1,0,unknown,no,4833
39,technician,married,secondary,no,3528,yes,no,unknown,21,may,226,1,-1,0,unknown,no,4834
32,technician,married,secondary,no,791,yes,no,unknown,21,may,783,2,-1,0,unknown,yes,4835
38,management,married,unknown,no,546,yes,no,unknown,21,may,264,2,-1,0,unknown,no,4836
39,blue-collar,married,secondary,no,804,yes,no,unknown,21,may,166,1,-1,0,unknown,no,4837
30,technician,single,secondary,no,908,yes,no,unknown,21,may,27,1,-1,0,unknown,no,4838
31,blue-collar,single,secondary,no,6982,yes,no,unknown,21,may,353,1,-1,0,unknown,no,4839
37,technician,divorced,secondary,no,1176,no,yes,unknown,21,may,282,2,-1,0,unknown,no,4840
36,admin.,married,secondary,no,0,no,no,unknown,21,may,117,1,-1,0,unknown,no,4841
34,blue-collar,married,secondary,no,528,yes,no,unknown,21,may,85,1,-1,0,unknown,no,4842
37,admin.,married,unknown,no,734,yes,no,unknown,21,may,1106,1,-1,0,unknown,no,4843
31,technician,single,secondary,no,109,yes,no,unknown,21,may,419,1,-1,0,unknown,no,4844
48,self-employed,married,secondary,no,4746,yes,no,unknown,21,may,32,11,-1,0,unknown,no,4845
31,services,married,secondary,no,11512,yes,no,unknown,21,may,179,1,-1,0,unknown,no,4846
34,services,married,secondary,no,0,yes,no,unknown,21,may,872,5,-1,0,unknown,no,4847
36,services,married,secondary,no,115,no,no,unknown,21,may,114,1,-1,0,unknown,no,4848
36,management,single,tertiary,no,808,no,no,unknown,21,may,52,1,-1,0,unknown,no,4849
35,management,single,tertiary,no,-289,yes,no,unknown,21,may,490,1,-1,0,unknown,no,4850
35,self-employed,married,tertiary,no,35368,yes,no,unknown,21,may,63,1,-1,0,unknown,no,4851
33,services,single,secondary,no,189,no,no,unknown,21,may,27,10,-1,0,unknown,no,4852
26,blue-collar,married,primary,no,0,yes,no,unknown,21,may,425,1,-1,0,unknown,no,4853
37,entrepreneur,married,tertiary,no,1110,yes,no,unknown,21,may,189,2,-1,0,unknown,no,4854
32,technician,married,unknown,no,102,yes,no,unknown,21,may,12,11,-1,0,unknown,no,4855
33,management,married,secondary,no,56,yes,no,unknown,21,may,255,1,-1,0,unknown,no,4856
34,blue-collar,married,secondary,no,405,yes,no,unknown,21,may,103,1,-1,0,unknown,no,4857
36,management,married,secondary,no,873,yes,no,unknown,21,may,210,1,-1,0,unknown,no,4858
36,technician,single,secondary,no,656,no,no,unknown,21,may,261,1,-1,0,unknown,no,4859
41,technician,married,secondary,no,2490,yes,no,unknown,21,may,115,2,-1,0,unknown,no,4860
33,admin.,single,secondary,no,1437,yes,no,unknown,21,may,641,1,-1,0,unknown,no,4861
35,management,single,tertiary,no,6659,yes,no,unknown,21,may,83,1,-1,0,unknown,no,4862
30,technician,married,tertiary,no,1126,yes,no,unknown,21,may,370,1,-1,0,unknown,no,4863
34,blue-collar,single,secondary,no,3773,yes,no,unknown,21,may,287,1,-1,0,unknown,no,4864
34,self-employed,single,tertiary,no,1129,yes,no,unknown,21,may,103,2,-1,0,unknown,no,4865
36,management,married,tertiary,no,849,yes,yes,unknown,21,may,958,2,-1,0,unknown,yes,4866
30,services,married,secondary,no,675,yes,no,unknown,21,may,232,1,-1,0,unknown,no,4867
36,admin.,single,secondary,no,98,yes,no,unknown,21,may,68,1,-1,0,unknown,no,4868
31,blue-collar,married,secondary,no,1914,yes,no,unknown,21,may,192,1,-1,0,unknown,no,4869
34,services,married,secondary,no,1270,yes,no,unknown,21,may,494,3,-1,0,unknown,no,4870
30,entrepreneur,married,primary,no,-98,yes,no,unknown,21,may,166,7,-1,0,unknown,no,4871
33,blue-collar,married,primary,no,256,yes,no,unknown,21,may,151,2,-1,0,unknown,no,4872
31,blue-collar,married,secondary,no,435,yes,no,unknown,21,may,204,1,-1,0,unknown,no,4873
37,unemployed,married,primary,no,7005,yes,no,unknown,21,may,217,1,-1,0,unknown,no,4874
38,services,single,primary,no,471,yes,no,unknown,21,may,180,1,-1,0,unknown,no,4875
33,blue-collar,married,secondary,no,467,yes,no,unknown,21,may,494,2,-1,0,unknown,no,4876
32,blue-collar,married,primary,no,323,yes,no,unknown,21,may,530,2,-1,0,unknown,no,4877
34,management,single,tertiary,no,0,yes,no,unknown,21,may,759,1,-1,0,unknown,no,4878
31,management,married,tertiary,no,1343,yes,yes,unknown,21,may,85,1,-1,0,unknown,no,4879
51,blue-collar,divorced,secondary,no,44,no,no,unknown,21,may,137,2,-1,0,unknown,no,4880
30,blue-collar,married,primary,no,453,yes,no,unknown,21,may,445,2,-1,0,unknown,no,4881
35,entrepreneur,married,secondary,no,350,yes,no,unknown,21,may,345,1,-1,0,unknown,no,4882
32,technician,married,secondary,no,2693,yes,no,unknown,21,may,16,1,-1,0,unknown,no,4883
31,blue-collar,married,secondary,no,1243,yes,no,unknown,21,may,32,1,-1,0,unknown,no,4884
34,technician,married,secondary,no,883,yes,no,unknown,21,may,648,1,-1,0,unknown,no,4885
33,blue-collar,single,primary,no,599,yes,no,unknown,21,may,29,1,-1,0,unknown,no,4886
31,blue-collar,married,secondary,no,3176,yes,no,unknown,21,may,220,1,-1,0,unknown,no,4887
33,technician,single,secondary,no,49,no,no,unknown,21,may,151,1,-1,0,unknown,no,4888
36,blue-collar,divorced,primary,no,3202,yes,no,unknown,21,may,290,2,-1,0,unknown,no,4889
33,technician,single,secondary,no,2660,yes,no,unknown,21,may,121,1,-1,0,unknown,no,4890
59,retired,married,primary,no,41,yes,yes,unknown,21,may,717,3,-1,0,unknown,no,4891
35,blue-collar,married,secondary,no,-557,yes,yes,unknown,21,may,249,1,-1,0,unknown,no,4892
33,management,married,tertiary,no,741,no,no,unknown,21,may,228,1,-1,0,unknown,no,4893
32,technician,single,secondary,no,930,yes,no,unknown,21,may,122,1,-1,0,unknown,no,4894
23,blue-collar,single,secondary,no,9,yes,no,unknown,21,may,544,1,-1,0,unknown,no,4895
33,blue-collar,married,secondary,no,1624,yes,yes,unknown,21,may,951,2,-1,0,unknown,no,4896
30,blue-collar,single,secondary,yes,239,yes,no,unknown,21,may,412,1,-1,0,unknown,yes,4897
31,admin.,single,secondary,no,626,yes,no,unknown,21,may,211,1,-1,0,unknown,no,4898
25,services,single,secondary,no,-268,yes,no,unknown,21,may,264,1,-1,0,unknown,no,4899
37,technician,single,tertiary,no,178,yes,no,unknown,21,may,97,1,-1,0,unknown,no,4900
34,admin.,married,secondary,no,1671,no,no,unknown,21,may,160,1,-1,0,unknown,no,4901
29,blue-collar,divorced,secondary,no,-300,no,no,unknown,21,may,192,1,-1,0,unknown,no,4902
35,technician,single,tertiary,no,1362,yes,no,unknown,21,may,230,1,-1,0,unknown,no,4903
31,technician,divorced,tertiary,no,2287,yes,no,unknown,21,may,97,1,-1,0,unknown,no,4904
33,blue-collar,married,primary,no,141,yes,no,unknown,21,may,578,2,-1,0,unknown,no,4905
31,technician,married,tertiary,no,4315,yes,no,unknown,21,may,359,1,-1,0,unknown,no,4906
28,services,single,unknown,no,-70,yes,yes,unknown,21,may,244,1,-1,0,unknown,no,4907
33,technician,married,secondary,no,1630,yes,no,unknown,21,may,111,1,-1,0,unknown,no,4908
35,technician,married,secondary,no,569,yes,no,unknown,21,may,487,5,-1,0,unknown,no,4909
34,management,single,tertiary,no,0,yes,no,unknown,21,may,311,1,-1,0,unknown,no,4910
30,blue-collar,single,primary,no,546,yes,no,unknown,21,may,396,1,-1,0,unknown,no,4911
32,technician,single,secondary,no,287,yes,no,unknown,21,may,59,8,-1,0,unknown,no,4912
37,services,married,secondary,yes,-954,yes,no,unknown,21,may,111,3,-1,0,unknown,no,4913
35,entrepreneur,married,tertiary,no,280,yes,no,unknown,21,may,502,1,-1,0,unknown,no,4914
57,retired,married,secondary,no,1408,no,no,unknown,21,may,202,6,-1,0,unknown,no,4915
37,technician,single,secondary,no,1211,yes,no,unknown,21,may,795,1,-1,0,unknown,yes,4916
27,blue-collar,married,secondary,no,1600,yes,no,unknown,21,may,135,1,-1,0,unknown,no,4917
39,blue-collar,married,primary,no,774,yes,no,unknown,21,may,29,1,-1,0,unknown,no,4918
33,management,married,tertiary,no,188,yes,no,unknown,21,may,136,1,-1,0,unknown,no,4919
34,services,single,secondary,no,1157,yes,no,unknown,21,may,103,2,-1,0,unknown,no,4920
40,blue-collar,single,secondary,no,1066,yes,no,unknown,21,may,171,1,-1,0,unknown,no,4921
31,blue-collar,married,secondary,no,932,yes,no,unknown,21,may,229,2,-1,0,unknown,no,4922
32,blue-collar,single,primary,no,557,yes,no,unknown,21,may,112,2,-1,0,unknown,no,4923
31,management,married,tertiary,no,1260,no,yes,unknown,21,may,93,1,-1,0,unknown,no,4924
35,management,single,tertiary,no,1045,yes,no,unknown,21,may,61,1,-1,0,unknown,no,4925
38,blue-collar,single,primary,no,350,yes,no,unknown,21,may,35,1,-1,0,unknown,no,4926
48,technician,divorced,tertiary,no,-136,yes,no,unknown,21,may,7,12,-1,0,unknown,no,4927
37,services,married,secondary,no,405,yes,no,unknown,21,may,51,2,-1,0,unknown,no,4928
45,admin.,married,secondary,no,373,yes,no,unknown,21,may,17,7,-1,0,unknown,no,4929
27,blue-collar,single,secondary,no,0,yes,no,unknown,21,may,504,1,-1,0,unknown,no,4930
33,admin.,married,secondary,no,2228,yes,no,unknown,21,may,726,1,-1,0,unknown,no,4931
31,blue-collar,single,secondary,no,58,yes,no,unknown,21,may,542,1,-1,0,unknown,no,4932
33,blue-collar,married,secondary,no,932,yes,no,unknown,21,may,226,1,-1,0,unknown,no,4933
36,unemployed,married,secondary,no,-872,yes,yes,unknown,21,may,153,1,-1,0,unknown,no,4934
37,technician,married,secondary,no,1450,yes,yes,unknown,21,may,112,1,-1,0,unknown,no,4935
37,blue-collar,single,secondary,no,2032,yes,no,unknown,21,may,158,2,-1,0,unknown,no,4936
32,technician,single,tertiary,no,0,yes,no,unknown,21,may,250,2,-1,0,unknown,no,4937
30,services,married,tertiary,no,1380,yes,no,unknown,21,may,294,2,-1,0,unknown,no,4938
37,technician,married,secondary,no,5729,yes,no,unknown,21,may,303,3,-1,0,unknown,no,4939
34,technician,single,secondary,no,951,yes,no,unknown,21,may,343,1,-1,0,unknown,no,4940
54,management,divorced,tertiary,no,487,yes,no,unknown,21,may,828,4,-1,0,unknown,yes,4941
36,admin.,married,secondary,no,957,yes,no,unknown,21,may,206,1,-1,0,unknown,no,4942
39,retired,married,tertiary,no,855,yes,no,unknown,21,may,786,2,-1,0,unknown,no,4943
36,management,married,tertiary,no,502,yes,no,unknown,21,may,509,1,-1,0,unknown,no,4944
37,blue-collar,married,primary,no,204,yes,no,unknown,21,may,161,4,-1,0,unknown,no,4945
49,blue-collar,divorced,primary,no,2262,yes,no,unknown,21,may,125,3,-1,0,unknown,no,4946
31,admin.,married,secondary,no,8784,yes,no,unknown,21,may,63,2,-1,0,unknown,no,4947
36,blue-collar,married,primary,no,599,yes,no,unknown,21,may,649,2,-1,0,unknown,yes,4948
31,services,married,secondary,no,525,yes,yes,unknown,21,may,159,1,-1,0,unknown,no,4949
29,admin.,married,secondary,no,688,yes,no,unknown,21,may,211,1,-1,0,unknown,no,4950
34,management,single,tertiary,no,1350,yes,no,unknown,21,may,68,1,-1,0,unknown,no,4951
32,technician,married,secondary,no,1830,yes,no,unknown,21,may,293,1,-1,0,unknown,no,4952
31,technician,single,tertiary,no,1887,no,yes,unknown,21,may,389,1,-1,0,unknown,no,4953
37,blue-collar,single,secondary,no,13156,yes,no,unknown,21,may,240,1,-1,0,unknown,no,4954
34,blue-collar,married,secondary,no,622,yes,no,unknown,21,may,145,1,-1,0,unknown,no,4955
35,management,married,tertiary,no,1336,no,no,unknown,21,may,59,2,-1,0,unknown,no,4956
32,blue-collar,single,secondary,no,1067,yes,no,unknown,21,may,39,2,-1,0,unknown,no,4957
35,entrepreneur,single,secondary,no,12961,yes,no,unknown,21,may,272,2,-1,0,unknown,no,4958
31,technician,married,secondary,no,141,yes,no,unknown,21,may,140,2,-1,0,unknown,no,4959
41,management,single,tertiary,no,1216,yes,no,unknown,21,may,53,3,-1,0,unknown,no,4960
31,services,married,secondary,no,891,yes,no,unknown,21,may,44,3,-1,0,unknown,no,4961
32,blue-collar,married,primary,no,131,yes,no,unknown,21,may,212,2,-1,0,unknown,no,4962
33,technician,married,primary,no,5,no,no,unknown,21,may,57,2,-1,0,unknown,no,4963
52,blue-collar,married,secondary,no,289,yes,no,unknown,21,may,45,13,-1,0,unknown,no,4964
32,blue-collar,single,secondary,no,15341,no,no,unknown,21,may,738,3,-1,0,unknown,no,4965
32,technician,married,secondary,no,901,yes,no,unknown,21,may,102,3,-1,0,unknown,no,4966
32,entrepreneur,married,tertiary,no,4465,yes,no,unknown,21,may,161,2,-1,0,unknown,no,4967
34,admin.,married,secondary,no,1191,yes,no,unknown,21,may,383,2,-1,0,unknown,no,4968
35,technician,single,tertiary,no,458,yes,no,unknown,21,may,1091,3,-1,0,unknown,no,4969
36,management,single,tertiary,no,1869,yes,no,unknown,21,may,122,2,-1,0,unknown,no,4970
37,self-employed,married,tertiary,no,2084,yes,no,unknown,21,may,137,2,-1,0,unknown,no,4971
32,technician,married,secondary,no,1389,yes,no,unknown,21,may,189,2,-1,0,unknown,no,4972
34,management,married,tertiary,no,0,yes,no,unknown,21,may,88,2,-1,0,unknown,no,4973
27,services,married,secondary,no,1303,yes,yes,unknown,21,may,364,1,-1,0,unknown,no,4974
33,management,married,tertiary,no,11149,yes,no,unknown,21,may,418,2,-1,0,unknown,no,4975
36,management,married,unknown,no,-35,yes,yes,unknown,21,may,17,2,-1,0,unknown,no,4976
37,blue-collar,married,primary,no,3242,yes,no,unknown,21,may,233,1,-1,0,unknown,no,4977
32,blue-collar,single,secondary,no,435,yes,no,unknown,21,may,373,2,-1,0,unknown,no,4978
32,blue-collar,single,secondary,no,2696,yes,no,unknown,21,may,445,1,-1,0,unknown,no,4979
29,blue-collar,single,secondary,no,0,no,no,unknown,21,may,623,1,-1,0,unknown,no,4980
34,blue-collar,married,primary,no,218,yes,yes,unknown,21,may,260,1,-1,0,unknown,no,4981
33,self-employed,divorced,secondary,no,892,yes,no,unknown,21,may,316,1,-1,0,unknown,no,4982
31,technician,married,tertiary,no,1410,yes,no,unknown,21,may,42,1,-1,0,unknown,no,4983
32,blue-collar,single,secondary,no,1721,yes,no,unknown,21,may,650,2,-1,0,unknown,no,4984
31,admin.,single,tertiary,no,1583,yes,no,unknown,21,may,207,1,-1,0,unknown,no,4985
33,technician,single,secondary,no,296,yes,no,unknown,21,may,226,1,-1,0,unknown,no,4986
38,management,married,tertiary,no,216,yes,no,unknown,21,may,1307,1,-1,0,unknown,no,4987
35,blue-collar,married,secondary,no,463,yes,no,unknown,21,may,104,1,-1,0,unknown,no,4988
37,management,married,tertiary,no,547,yes,yes,unknown,21,may,143,1,-1,0,unknown,no,4989
42,technician,divorced,secondary,no,2974,yes,no,unknown,21,may,187,5,-1,0,unknown,no,4990
34,self-employed,married,secondary,no,-370,yes,no,unknown,21,may,748,1,-1,0,unknown,no,4991
32,management,married,secondary,no,6217,yes,yes,unknown,21,may,486,2,-1,0,unknown,no,4992
28,admin.,married,secondary,no,170,yes,yes,unknown,21,may,492,1,-1,0,unknown,no,4993
29,management,married,secondary,no,-559,yes,yes,unknown,21,may,485,1,-1,0,unknown,no,4994
21,student,single,secondary,no,232,yes,no,unknown,21,may,110,2,-1,0,unknown,no,4995
31,management,single,tertiary,no,385,yes,no,unknown,21,may,304,1,-1,0,unknown,no,4996
34,blue-collar,married,secondary,no,5304,yes,no,unknown,21,may,51,2,-1,0,unknown,no,4997
35,management,single,tertiary,no,71,yes,no,unknown,21,may,836,12,-1,0,unknown,no,4998
32,technician,single,unknown,no,317,yes,no,unknown,21,may,394,2,-1,0,unknown,no,4999
32,management,single,tertiary,no,728,yes,no,unknown,21,may,125,1,-1,0,unknown,no,5000
38,services,married,tertiary,no,-121,yes,no,unknown,21,may,288,1,-1,0,unknown,no,5001
29,management,single,tertiary,no,330,yes,no,unknown,21,may,315,1,-1,0,unknown,no,5002
31,management,single,tertiary,no,825,yes,no,unknown,21,may,506,2,-1,0,unknown,yes,5003
36,management,single,tertiary,no,247,no,no,unknown,21,may,354,5,-1,0,unknown,no,5004
30,technician,divorced,secondary,no,3100,yes,no,unknown,21,may,154,4,-1,0,unknown,no,5005
33,self-employed,married,tertiary,no,1301,yes,no,unknown,21,may,184,2,-1,0,unknown,no,5006
32,blue-collar,married,primary,no,29050,yes,yes,unknown,21,may,563,2,-1,0,unknown,no,5007
27,blue-collar,single,secondary,no,1279,yes,yes,unknown,21,may,450,1,-1,0,unknown,no,5008
38,self-employed,married,tertiary,no,585,yes,no,unknown,21,may,34,3,-1,0,unknown,no,5009
38,management,married,tertiary,no,63,yes,no,unknown,21,may,518,1,-1,0,unknown,no,5010
28,unemployed,married,secondary,no,858,yes,no,unknown,21,may,371,1,-1,0,unknown,no,5011
40,services,divorced,secondary,no,0,no,no,unknown,21,may,111,4,-1,0,unknown,no,5012
34,services,single,secondary,no,581,yes,no,unknown,21,may,176,4,-1,0,unknown,no,5013
28,technician,single,secondary,no,2034,yes,no,unknown,21,may,196,1,-1,0,unknown,no,5014
35,technician,married,secondary,no,1,yes,yes,unknown,21,may,85,1,-1,0,unknown,no,5015
38,self-employed,single,secondary,no,1146,yes,no,unknown,21,may,91,2,-1,0,unknown,no,5016
34,technician,single,secondary,no,1091,yes,no,unknown,21,may,252,2,-1,0,unknown,no,5017
43,housemaid,married,secondary,no,-177,yes,no,unknown,21,may,172,2,-1,0,unknown,no,5018
30,management,married,tertiary,no,527,yes,yes,unknown,21,may,265,1,-1,0,unknown,no,5019
31,services,single,secondary,no,481,yes,no,unknown,21,may,114,2,-1,0,unknown,no,5020
29,admin.,single,secondary,no,5711,yes,yes,unknown,21,may,899,1,-1,0,unknown,no,5021
31,management,married,tertiary,no,1755,yes,no,unknown,21,may,588,2,-1,0,unknown,no,5022
25,blue-collar,single,secondary,no,491,yes,no,unknown,21,may,393,1,-1,0,unknown,no,5023
27,technician,married,secondary,no,2183,yes,yes,unknown,21,may,857,1,-1,0,unknown,yes,5024
34,technician,single,tertiary,no,299,yes,no,unknown,21,may,205,2,-1,0,unknown,no,5025
39,blue-collar,single,secondary,no,1961,no,no,unknown,21,may,216,1,-1,0,unknown,no,5026
38,management,married,tertiary,no,126,yes,no,unknown,21,may,164,2,-1,0,unknown,no,5027
27,management,single,secondary,no,967,yes,no,unknown,21,may,162,1,-1,0,unknown,no,5028
28,management,married,tertiary,no,395,no,no,unknown,21,may,178,1,-1,0,unknown,no,5029
33,technician,single,secondary,no,239,yes,no,unknown,21,may,127,1,-1,0,unknown,no,5030
